"CaseId";"EventName";"Timestamp"
"10670";"Receive Delivery Confirmation";"2017-08-27T00:40:51"
"10671";"Receive Customer Order";"2017-06-30T09:26:33"
"10671";"Receive Payment";"2017-07-04T11:51:57"
"10671";"Ship Goods Express";"2017-07-06T04:18:52"
"10671";"Receive Delivery Confirmation";"2017-07-08T16:58:39"
"10672";"Receive Customer Order";"2017-07-13T20:35:17"
"10672";"Receive Payment";"2017-07-15T20:52:11"
"10672";"Ship Goods Express";"2017-07-17T14:51:15"
"10672";"Receive Delivery Confirmation";"2017-07-20T13:38:33"
"10673";"Receive Customer Order";"2017-07-22T06:14:10"
"10673";"Receive Payment";"2017-07-26T20:37:40"
"10673";"Ship Goods Express";"2017-07-28T07:12:27"
"10673";"Receive Delivery Confirmation";"2017-08-02T02:03:33"
"10674";"Receive Customer Order";"2017-09-23T12:33:55"
"10674";"Receive Payment";"2017-09-27T16:39:55"
"10674";"Ship Goods Express";"2017-09-27T23:30:26"
"10674";"Receive Delivery Confirmation";"2017-09-30T22:22:11"
"10675";"Receive Customer Order";"2017-07-09T00:15:27"
"10675";"Receive Payment";"2017-07-10T20:34:48"
"10675";"Ship Goods Express";"2017-07-12T08:23:56"
"10675";"Receive Delivery Confirmation";"2017-07-16T17:03:34"
"10676";"Receive Customer Order";"2017-09-19T00:41:37"
"10676";"Receive Payment";"2017-09-20T11:52:16"
"10676";"Ship Goods Express";"2017-09-21T16:14:17"
"10676";"Receive Delivery Confirmation";"2017-09-23T19:52:39"
"10677";"Receive Customer Order";"2017-07-28T22:11:40"
"10677";"Receive Payment";"2017-07-31T08:26:39"
"10677";"Ship Goods Express";"2017-07-31T17:20:59"
"10677";"Receive Delivery Confirmation";"2017-08-05T11:00:07"
"10678";"Receive Customer Order";"2017-08-28T11:34:43"
"10678";"Receive Payment";"2017-09-01T17:05:17"
"10678";"Ship Goods Express";"2017-09-02T18:43:26"
"10678";"Receive Delivery Confirmation";"2017-09-06T19:39:21"
"10679";"Receive Customer Order";"2017-08-28T10:28:36"
"10679";"Receive Payment";"2017-09-01T03:20:35"
"10679";"Ship Goods Express";"2017-09-02T01:18:49"
"10679";"Receive Delivery Confirmation";"2017-09-04T20:03:08"
"10680";"Receive Customer Order";"2017-06-15T03:53:21"
"10680";"Receive Payment";"2017-06-19T23:50:39"
"10680";"Ship Goods Express";"2017-06-20T10:19:05"
"10680";"Receive Delivery Confirmation";"2017-06-22T11:57:59"
"10681";"Receive Customer Order";"2017-09-10T11:12:37"
"10681";"Receive Payment";"2017-09-14T07:20:40"
"10681";"Ship Goods Express";"2017-09-15T03:12:20"
"10681";"Receive Delivery Confirmation";"2017-09-18T16:15:05"
"10682";"Receive Customer Order";"2017-06-26T05:54:38"
"10682";"Receive Payment";"2017-06-28T20:52:07"
"10682";"Ship Goods Express";"2017-06-30T17:13:04"
"10682";"Receive Delivery Confirmation";"2017-07-04T05:55:16"
"10683";"Receive Customer Order";"2017-06-08T15:27:37"
"10683";"Receive Payment";"2017-06-10T07:41:12"
"10683";"Ship Goods Express";"2017-06-12T03:20:45"
"10683";"Receive Delivery Confirmation";"2017-06-16T03:44:20"
"10684";"Receive Customer Order";"2017-06-20T18:03:51"
"10684";"Receive Payment";"2017-06-24T11:12:37"
"10684";"Ship Goods Express";"2017-06-25T14:07:52"
"10684";"Receive Delivery Confirmation";"2017-06-27T23:13:09"
"10685";"Receive Customer Order";"2017-09-01T02:24:24"
"10685";"Receive Payment";"2017-09-05T02:45:28"
"10685";"Ship Goods Express";"2017-09-06T23:43:57"
"10685";"Receive Delivery Confirmation";"2017-09-10T22:53:26"
"10686";"Receive Customer Order";"2017-07-05T21:48:16"
"10686";"Receive Payment";"2017-07-07T16:53:29"
"10686";"Ship Goods Express";"2017-07-08T20:14:58"
"10686";"Receive Delivery Confirmation";"2017-07-13T10:31:00"
"10687";"Receive Customer Order";"2017-09-11T15:40:30"
"10687";"Receive Payment";"2017-09-15T09:53:05"
"10687";"Send T-shirt to Printing";"2017-09-15T21:49:37"
"10687";"T-shirt Printed";"2017-09-20T21:47:52"
"10687";"Receive T-shirt from Printing";"2017-09-24T07:06:44"
"10687";"Ship Goods Express";"2017-09-24T09:46:45"
"10687";"Receive Delivery Confirmation";"2017-09-28T04:42:44"
"10688";"Receive Customer Order";"2017-09-15T00:07:27"
"10688";"Receive Payment";"2017-09-19T19:28:58"
"10688";"Send T-shirt to Printing";"2017-09-22T00:26:45"
"10688";"T-shirt Printed";"2017-09-22T15:04:14"
"10688";"Receive T-shirt from Printing";"2017-09-23T18:41:47"
"10688";"Ship Goods Express";"2017-09-23T22:06:26"
"10688";"Receive Delivery Confirmation";"2017-09-27T22:23:14"
"10689";"Receive Customer Order";"2017-09-08T17:51:49"
"10689";"Receive Payment";"2017-09-12T11:57:21"
"10689";"Send T-shirt to Printing";"2017-09-15T01:12:25"
"10689";"T-shirt Printed";"2017-09-18T23:15:40"
"10689";"Receive T-shirt from Printing";"2017-09-19T18:08:28"
"10689";"Ship Goods Express";"2017-09-19T21:12:19"
"10689";"Receive Delivery Confirmation";"2017-09-24T18:05:48"
"10690";"Receive Customer Order";"2017-07-08T08:58:35"
"10690";"Receive Payment";"2017-07-12T10:41:14"
"10690";"Send T-shirt to Printing";"2017-07-12T22:01:47"
"10690";"T-shirt Printed";"2017-07-13T17:11:26"
"10690";"Receive T-shirt from Printing";"2017-07-16T02:13:17"
"10690";"Ship Goods Express";"2017-07-17T22:56:51"
"10690";"Receive Delivery Confirmation";"2017-07-20T09:49:17"
"10691";"Receive Customer Order";"2017-09-17T10:46:36"
"10691";"Receive Payment";"2017-09-21T04:36:08"
"10691";"Send T-shirt to Printing";"2017-09-23T07:42:42"
"10691";"T-shirt Printed";"2017-09-27T11:55:48"
"10691";"Receive T-shirt from Printing";"2017-09-30T02:57:59"
"10691";"Ship Goods Express";"2017-10-01T16:52:08"
"10691";"Receive Delivery Confirmation";"2017-10-04T05:24:53"
"10692";"Receive Customer Order";"2017-09-06T07:55:21"
"10692";"Receive Payment";"2017-09-10T10:38:08"
"10692";"Send T-shirt to Printing";"2017-09-12T06:49:32"
"10692";"T-shirt Printed";"2017-09-13T11:24:47"
"10692";"Receive T-shirt from Printing";"2017-09-14T22:56:54"
"10692";"Ship Goods Express";"2017-09-15T22:10:10"
"10692";"Receive Delivery Confirmation";"2017-09-18T02:41:19"
"10693";"Receive Customer Order";"2017-08-24T18:29:27"
"10693";"Receive Payment";"2017-08-28T08:41:10"
"10693";"Send T-shirt to Printing";"2017-08-28T18:09:45"
"10693";"T-shirt Printed";"2017-08-29T19:33:59"
"10693";"Receive T-shirt from Printing";"2017-08-30T19:09:41"
"10693";"Ship Goods Express";"2017-08-31T01:20:04"
"10693";"Receive Delivery Confirmation";"2017-09-03T00:00:24"
"10694";"Receive Customer Order";"2017-06-12T08:42:48"
"10694";"Receive Payment";"2017-06-13T16:09:37"
"10694";"Send T-shirt to Printing";"2017-06-16T08:45:36"
"10694";"T-shirt Printed";"2017-06-20T08:20:23"
"10694";"Receive T-shirt from Printing";"2017-06-23T18:06:50"
"10694";"Ship Goods Express";"2017-06-23T21:19:12"
"10694";"Receive Delivery Confirmation";"2017-06-28T19:26:52"
"10695";"Receive Customer Order";"2017-09-15T07:15:40"
"10695";"Receive Payment";"2017-09-16T13:31:40"
"10695";"Send T-shirt to Printing";"2017-09-17T23:25:01"
"10695";"T-shirt Printed";"2017-09-22T09:21:06"
"10695";"Receive T-shirt from Printing";"2017-09-26T05:06:14"
"10695";"Ship Goods Express";"2017-09-27T18:39:58"
"10695";"Receive Delivery Confirmation";"2017-09-30T06:09:36"
"10696";"Receive Customer Order";"2017-09-10T00:46:03"
"10696";"Receive Payment";"2017-09-11T10:44:59"
"10696";"Send T-shirt to Printing";"2017-09-14T02:35:18"
"10696";"T-shirt Printed";"2017-09-15T05:08:06"
"10696";"Receive T-shirt from Printing";"2017-09-15T09:22:42"
"10696";"Ship Goods Express";"2017-09-15T17:29:25"
"10696";"Receive Delivery Confirmation";"2017-09-18T22:36:23"
"10697";"Receive Customer Order";"2017-06-11T16:18:08"
"10697";"Receive Payment";"2017-06-14T08:00:57"
"10697";"Send T-shirt to Printing";"2017-06-14T14:01:29"
"10697";"T-shirt Printed";"2017-06-15T03:17:42"
"10697";"Receive T-shirt from Printing";"2017-06-18T10:05:50"
"10697";"Ship Goods Express";"2017-06-20T04:00:11"
"10697";"Receive Delivery Confirmation";"2017-06-23T19:01:50"
"10698";"Receive Customer Order";"2017-06-05T19:04:30"
"10698";"Receive Payment";"2017-06-07T10:38:28"
"10698";"Send T-shirt to Printing";"2017-06-08T09:36:11"
"10698";"T-shirt Printed";"2017-06-14T00:42:20"
"10698";"Receive T-shirt from Printing";"2017-06-14T08:26:01"
"10698";"Ship Goods Express";"2017-06-15T23:24:17"
"10698";"Receive Delivery Confirmation";"2017-06-20T10:08:53"
"10699";"Receive Customer Order";"2017-07-16T13:28:36"
"10699";"Receive Payment";"2017-07-21T06:36:02"
"10699";"Send T-shirt to Printing";"2017-07-22T02:06:46"
"10699";"T-shirt Printed";"2017-07-27T17:24:45"
"10699";"Receive T-shirt from Printing";"2017-07-29T20:04:43"
"10699";"Ship Goods Express";"2017-07-30T07:32:56"
"10699";"Receive Delivery Confirmation";"2017-08-01T19:35:49"
"10700";"Receive Customer Order";"2017-08-07T17:52:55"
"10700";"Receive Payment";"2017-08-08T18:04:38"
"10700";"Send T-shirt to Printing";"2017-08-08T22:59:00"
"10700";"T-shirt Printed";"2017-08-11T19:49:09"
"10700";"Receive T-shirt from Printing";"2017-08-12T12:31:45"
"10700";"Ship Goods Express";"2017-08-13T06:29:20"
"10700";"Receive Delivery Confirmation";"2017-08-16T22:38:47"
"10701";"Receive Customer Order";"2017-08-14T11:14:47"
"10701";"Receive Payment";"2017-08-18T07:50:20"
"10701";"Send T-shirt to Printing";"2017-08-19T10:59:24"
"10701";"T-shirt Printed";"2017-08-20T02:27:14"
"10701";"Receive T-shirt from Printing";"2017-08-23T11:39:02"
"10701";"Ship Goods Express";"2017-08-24T23:40:24"
"10701";"Receive Delivery Confirmation";"2017-08-27T22:20:25"
"10702";"Receive Customer Order";"2017-09-23T03:33:26"
"10702";"Receive Payment";"2017-09-27T08:24:33"
"10702";"Send T-shirt to Printing";"2017-09-30T06:37:17"
"10702";"T-shirt Printed";"2017-10-04T02:21:56"
"10702";"Receive T-shirt from Printing";"2017-10-08T00:33:40"
"10702";"Ship Goods Express";"2017-10-09T08:02:35"
"10702";"Receive Delivery Confirmation";"2017-10-13T21:21:26"
"10703";"Receive Customer Order";"2017-09-16T10:51:38"
"10703";"Receive Payment";"2017-09-19T01:03:08"
"10703";"Send T-shirt to Printing";"2017-09-20T05:59:31"
"10703";"T-shirt Printed";"2017-09-21T20:40:59"
"10703";"Receive T-shirt from Printing";"2017-09-22T10:01:11"
"10703";"Ship Goods Express";"2017-09-23T17:12:01"
"10703";"Receive Delivery Confirmation";"2017-09-28T15:37:59"
"10704";"Receive Customer Order";"2017-06-19T14:27:28"
"10704";"Receive Payment";"2017-06-21T12:07:31"
"10704";"Send T-shirt to Printing";"2017-06-23T09:56:31"
"10704";"T-shirt Printed";"2017-06-26T11:07:07"
"10704";"Receive T-shirt from Printing";"2017-06-30T01:26:58"
"10704";"Ship Goods Express";"2017-06-30T09:52:16"
"10704";"Receive Delivery Confirmation";"2017-07-04T16:01:37"
"10705";"Receive Customer Order";"2017-06-11T18:15:01"
"10705";"Receive Payment";"2017-06-16T03:33:56"
"10705";"Send T-shirt to Printing";"2017-06-18T07:21:46"
"10705";"T-shirt Printed";"2017-06-22T08:55:44"
"10705";"Receive T-shirt from Printing";"2017-06-25T16:55:29"
"10705";"Ship Goods Express";"2017-06-26T22:07:32"
"10705";"Receive Delivery Confirmation";"2017-07-01T09:05:45"
"10706";"Receive Customer Order";"2017-08-06T03:10:04"
"10706";"Receive Payment";"2017-08-08T18:06:37"
"10706";"Send T-shirt to Printing";"2017-08-11T07:31:42"
"10706";"T-shirt Printed";"2017-08-15T04:30:45"
"10706";"Receive T-shirt from Printing";"2017-08-18T17:22:22"
"10706";"Ship Goods Express";"2017-08-19T06:34:39"
"10706";"Receive Delivery Confirmation";"2017-08-21T20:04:58"
"10707";"Receive Customer Order";"2017-08-28T03:17:52"
"10707";"Receive Payment";"2017-08-29T19:32:50"
"10707";"Send T-shirt to Printing";"2017-08-30T10:01:26"
"10707";"T-shirt Printed";"2017-08-30T15:32:11"
"10707";"Receive T-shirt from Printing";"2017-09-01T18:23:26"
"10707";"Ship Goods Express";"2017-09-02T08:15:28"
"10707";"Receive Delivery Confirmation";"2017-09-06T20:47:25"
"10708";"Receive Customer Order";"2017-08-29T08:42:24"
"10708";"Receive Payment";"2017-09-02T02:58:43"
"10708";"Send T-shirt to Printing";"2017-09-02T17:16:09"
"10708";"T-shirt Printed";"2017-09-08T08:43:51"
"10708";"Receive T-shirt from Printing";"2017-09-11T08:42:25"
"10708";"Ship Goods Express";"2017-09-13T04:58:35"
"10708";"Receive Delivery Confirmation";"2017-09-17T06:37:48"
"10709";"Receive Customer Order";"2017-07-08T14:30:02"
"10709";"Receive Payment";"2017-07-09T21:14:14"
"10709";"Send T-shirt to Printing";"2017-07-12T04:14:19"
"10709";"T-shirt Printed";"2017-07-17T20:14:53"
"10709";"Receive T-shirt from Printing";"2017-07-19T03:10:10"
"10709";"Ship Goods Express";"2017-07-19T17:31:34"
"10709";"Receive Delivery Confirmation";"2017-07-23T17:41:04"
"10710";"Receive Customer Order";"2017-07-12T04:53:43"
"10710";"Receive Payment";"2017-07-14T10:39:22"
"10710";"Send T-shirt to Printing";"2017-07-16T21:45:47"
"10710";"T-shirt Printed";"2017-07-21T16:14:00"
"10710";"Receive T-shirt from Printing";"2017-07-22T09:23:22"
"10710";"Ship Goods Express";"2017-07-24T05:09:24"
"10710";"Receive Delivery Confirmation";"2017-07-27T16:51:10"
"10711";"Receive Customer Order";"2017-07-24T08:59:01"
"10711";"Receive Payment";"2017-07-29T08:03:10"
"10711";"Send T-shirt to Printing";"2017-08-01T02:45:47"
"10711";"T-shirt Printed";"2017-08-06T08:35:25"
"10711";"Receive T-shirt from Printing";"2017-08-09T20:50:52"
"10711";"Ship Goods Express";"2017-08-10T04:27:39"
"10711";"Receive Delivery Confirmation";"2017-08-15T04:25:37"
"10712";"Receive Customer Order";"2017-08-13T05:43:26"
"10712";"Receive Payment";"2017-08-14T19:02:39"
"10712";"Send T-shirt to Printing";"2017-08-15T10:26:37"
"10712";"T-shirt Printed";"2017-08-16T15:06:30"
"10712";"Receive T-shirt from Printing";"2017-08-18T22:18:43"
"10712";"Ship Goods Express";"2017-08-19T14:49:55"
"10712";"Receive Delivery Confirmation";"2017-08-21T17:28:33"
"10713";"Receive Customer Order";"2017-09-18T20:17:51"
"10713";"Receive Payment";"2017-09-21T08:13:34"
"10713";"Send T-shirt to Printing";"2017-09-22T21:35:24"
"10713";"T-shirt Printed";"2017-09-25T06:57:17"
"10713";"Receive T-shirt from Printing";"2017-09-28T07:29:02"
"10713";"Ship Goods Express";"2017-09-29T06:52:11"
"10713";"Receive Delivery Confirmation";"2017-10-03T01:41:12"
"10714";"Receive Customer Order";"2017-06-24T23:05:40"
"10714";"Receive Payment";"2017-06-27T14:01:12"
"10714";"Send T-shirt to Printing";"2017-06-30T04:14:24"
"10714";"T-shirt Printed";"2017-07-01T09:44:20"
"10714";"Receive T-shirt from Printing";"2017-07-02T06:10:54"
"10714";"Ship Goods Express";"2017-07-03T22:58:05"
"10714";"Receive Delivery Confirmation";"2017-07-08T04:24:12"
"10715";"Receive Customer Order";"2017-07-14T15:16:43"
"10715";"Receive Payment";"2017-07-16T15:24:27"
"10715";"Send T-shirt to Printing";"2017-07-18T22:23:27"
"10715";"T-shirt Printed";"2017-07-23T17:29:54"
"10715";"Receive T-shirt from Printing";"2017-07-27T16:17:30"
"10715";"Ship Goods Express";"2017-07-28T21:00:06"
"10715";"Receive Delivery Confirmation";"2017-08-01T10:56:35"
"10716";"Receive Customer Order";"2017-07-20T22:56:21"
"10716";"Receive Payment";"2017-07-22T15:16:47"
"10716";"Send T-shirt to Printing";"2017-07-25T12:39:28"
"10716";"T-shirt Printed";"2017-07-29T08:25:11"
"10716";"Receive T-shirt from Printing";"2017-08-01T12:37:26"
"10716";"Ship Goods Express";"2017-08-02T18:17:23"
"10716";"Receive Delivery Confirmation";"2017-08-04T21:23:18"
"10717";"Receive Customer Order";"2017-06-26T20:54:56"
"10717";"Receive Payment";"2017-06-30T18:40:49"
"10717";"Send T-shirt to Printing";"2017-07-02T14:29:54"
"10717";"T-shirt Printed";"2017-07-02T22:27:49"
"10717";"Receive T-shirt from Printing";"2017-07-04T05:51:42"
"10717";"Ship Goods Express";"2017-07-05T02:55:07"
"10717";"Receive Delivery Confirmation";"2017-07-08T12:09:04"
"10718";"Receive Customer Order";"2017-07-16T02:49:13"
"10718";"Receive Payment";"2017-07-20T12:28:57"
"10718";"Send T-shirt to Printing";"2017-07-22T07:25:44"
"10718";"T-shirt Printed";"2017-07-27T08:20:11"
"10718";"Receive T-shirt from Printing";"2017-07-29T23:56:36"
"10718";"Ship Goods Express";"2017-07-30T03:55:10"
"10718";"Receive Delivery Confirmation";"2017-08-03T23:17:27"
"10719";"Receive Customer Order";"2017-09-11T04:02:50"
"10719";"Receive Payment";"2017-09-15T00:03:57"
"10719";"Send T-shirt to Printing";"2017-09-16T16:04:31"
"10719";"T-shirt Printed";"2017-09-20T04:31:38"
"10719";"Receive T-shirt from Printing";"2017-09-20T12:56:26"
"10719";"Ship Goods Express";"2017-09-22T10:00:21"
"10719";"Receive Delivery Confirmation";"2017-09-27T06:29:38"
"10720";"Receive Customer Order";"2017-09-02T21:21:57"
"10720";"Receive Payment";"2017-09-04T14:12:06"
"10720";"Send T-shirt to Printing";"2017-09-07T06:47:14"
"10720";"T-shirt Printed";"2017-09-08T13:50:49"
"10720";"Receive T-shirt from Printing";"2017-09-12T03:57:02"
"10720";"Ship Goods Express";"2017-09-13T07:49:17"
"10720";"Receive Delivery Confirmation";"2017-09-16T09:24:31"
"10721";"Receive Customer Order";"2017-06-16T02:42:55"
"10721";"Receive Payment";"2017-06-19T07:28:40"
"10721";"Send T-shirt to Printing";"2017-06-21T10:29:47"
"10721";"T-shirt Printed";"2017-06-23T03:39:29"
"10721";"Receive T-shirt from Printing";"2017-06-24T09:00:03"
"10721";"Ship Goods Express";"2017-06-25T21:55:13"
"10721";"Receive Delivery Confirmation";"2017-06-28T05:29:28"
"10722";"Receive Customer Order";"2017-06-09T15:15:15"
"10722";"Receive Payment";"2017-06-10T22:54:17"
"10722";"Send T-shirt to Printing";"2017-06-12T23:38:50"
"10722";"T-shirt Printed";"2017-06-18T23:24:42"
"10722";"Receive T-shirt from Printing";"2017-06-22T13:27:58"
"10722";"Ship Goods Express";"2017-06-24T04:51:07"
"10722";"Receive Delivery Confirmation";"2017-06-28T00:32:37"
"10723";"Receive Customer Order";"2017-07-20T02:24:29"
"10723";"Receive Payment";"2017-07-21T21:46:54"
"10723";"Send T-shirt to Printing";"2017-07-22T02:46:19"
"10723";"T-shirt Printed";"2017-07-27T13:11:12"
"10723";"Receive T-shirt from Printing";"2017-07-28T20:43:39"
"10723";"Ship Goods Express";"2017-07-30T16:08:57"
"10723";"Receive Delivery Confirmation";"2017-08-02T08:29:58"
"10724";"Receive Customer Order";"2017-09-17T17:34:40"
"10724";"Receive Payment";"2017-09-22T16:52:10"
"10724";"Send T-shirt to Printing";"2017-09-24T16:21:07"
"10724";"T-shirt Printed";"2017-09-30T10:40:17"
"10724";"Receive T-shirt from Printing";"2017-10-02T01:51:23"
"10724";"Ship Goods Express";"2017-10-02T18:48:47"
"10724";"Receive Delivery Confirmation";"2017-10-05T09:24:20"
"10725";"Receive Customer Order";"2017-09-25T02:41:20"
"10725";"Receive Payment";"2017-09-27T14:13:33"
"10725";"Send T-shirt to Printing";"2017-09-27T16:57:06"
"10725";"T-shirt Printed";"2017-10-01T07:16:36"
"10725";"Receive T-shirt from Printing";"2017-10-01T23:46:29"
"10725";"Ship Goods Express";"2017-10-02T19:22:17"
"10725";"Receive Delivery Confirmation";"2017-10-05T21:09:00"
"10726";"Receive Customer Order";"2017-08-01T04:03:14"
"10726";"Receive Payment";"2017-08-05T00:39:02"
"10726";"Send T-shirt to Printing";"2017-08-07T07:28:08"
"10726";"T-shirt Printed";"2017-08-09T11:25:38"
"10726";"Receive T-shirt from Printing";"2017-08-10T07:41:54"
"10726";"Ship Goods Express";"2017-08-12T01:28:00"
"10726";"Receive Delivery Confirmation";"2017-08-14T22:30:19"
"10727";"Receive Customer Order";"2017-09-21T17:47:27"
"10727";"Receive Payment";"2017-09-24T12:28:49"
"10727";"Send T-shirt to Printing";"2017-09-27T11:16:46"
"10727";"T-shirt Printed";"2017-10-02T04:38:02"
"10727";"Receive T-shirt from Printing";"2017-10-04T10:21:25"
"10727";"Ship Goods Express";"2017-10-06T07:38:45"
"10727";"Receive Delivery Confirmation";"2017-10-10T19:51:09"
"10728";"Receive Customer Order";"2017-06-09T00:29:22"
"10728";"Receive Payment";"2017-06-11T19:36:59"
"10728";"Send T-shirt to Printing";"2017-06-13T22:41:01"
"10728";"T-shirt Printed";"2017-06-17T21:47:22"
